quote_date,underlying_last,expire_date,dte,c_last,strike,p_last
2022-04-28,163.8,2022-04-29,1.0,0.0,133.0,0.11
2022-04-28,163.8,2022-04-29,1.0,0.0,134.0,0.13
2022-04-28,163.8,2022-04-29,1.0,21.8,135.0,0.13
2022-04-28,163.8,2022-04-29,1.0,0.0,136.0,0.16
2022-04-28,163.8,2022-04-29,1.0,0.0,137.0,0.15
2022-04-28,163.8,2022-04-29,1.0,18.64,138.0,0.19
2022-04-28,163.8,2022-04-29,1.0,24.69,139.0,0.21
2022-04-28,163.8,2022-04-29,1.0,23.78,140.0,0.21
2022-04-28,163.8,2022-04-29,1.0,22.66,141.0,0.25
2022-04-28,163.8,2022-04-29,1.0,21.5,142.0,0.28
2022-04-28,163.8,2022-04-29,1.0,20.55,143.0,0.3
2022-04-28,163.8,2022-04-29,1.0,16.1,144.0,0.33
2022-04-28,163.8,2022-04-29,1.0,18.75,145.0,0.38
2022-04-28,163.8,2022-04-29,1.0,14.45,146.0,0.41
2022-04-28,163.8,2022-04-29,1.0,16.6,147.0,0.47
2022-04-28,163.8,2022-04-29,1.0,15.63,148.0,0.54
2022-04-28,163.8,2022-04-29,1.0,14.85,149.0,0.6
2022-04-28,163.8,2022-04-29,1.0,14.25,150.0,0.69
2022-04-28,163.8,2022-04-29,1.0,11.67,152.5,0.98
2022-04-28,163.8,2022-04-29,1.0,9.85,155.0,1.4
2022-04-28,163.8,2022-04-29,1.0,8.0,157.5,1.96
2022-04-28,163.8,2022-04-29,1.0,6.2,160.0,2.68
2022-04-28,163.8,2022-04-29,1.0,4.62,162.5,3.6
2022-04-28,163.8,2022-04-29,1.0,3.25,165.0,4.72
2022-04-28,163.8,2022-04-29,1.0,2.13,167.5,5.96
2022-04-28,163.8,2022-04-29,1.0,1.28,170.0,7.75
2022-04-28,163.8,2022-04-29,1.0,0.73,172.5,9.56
2022-04-28,163.8,2022-04-29,1.0,0.38,175.0,11.9
2022-04-28,163.8,2022-04-29,1.0,0.2,177.5,14.6
2022-04-28,163.8,2022-04-29,1.0,0.11,180.0,16.56
2022-04-28,163.8,2022-04-29,1.0,0.07,182.5,22.52
2022-04-28,163.8,2022-04-29,1.0,0.05,185.0,21.55
2022-04-28,163.8,2022-04-29,1.0,0.03,187.5,28.15
2022-04-28,163.8,2022-04-29,1.0,0.03,190.0,33.75
2022-04-28,163.8,2022-04-29,1.0,0.02,192.5,22.84
2022-04-28,163.8,2022-04-29,1.0,0.02,195.0,35.4
2022-04-28,163.8,2022-04-29,1.0,0.01,200.0,37.4
2022-04-28,163.8,2022-04-29,1.0,0.01,205.0,32.85
2022-04-28,163.8,2022-04-29,1.0,0.01,210.0,39.23
2022-04-28,163.8,2022-04-29,1.0,0.01,215.0,44.24
2022-04-28,163.8,2022-04-29,1.0,0.01,220.0,0.0
2022-04-28,163.8,2022-04-29,1.0,0.01,225.0,0.0
2022-04-28,163.8,2022-04-29,1.0,0.03,230.0,62.1
2022-04-28,163.8,2022-04-29,1.0,0.03,235.0,0.0
2022-04-28,163.8,2022-04-29,1.0,0.01,240.0,73.88
2022-04-28,163.8,2022-04-29,1.0,0.01,245.0,0.0
2022-04-28,163.8,2022-04-29,1.0,0.01,250.0,78.25
2022-04-28,163.8,2022-05-06,8.0,71.85,100.0,0.02
2022-04-28,163.8,2022-05-06,8.0,0.0,105.0,0.03
2022-04-28,163.8,2022-05-06,8.0,57.15,110.0,0.05
2022-04-28,163.8,2022-05-06,8.0,0.0,112.0,0.05
2022-04-28,163.8,2022-05-06,8.0,0.0,113.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.0,114.0,0.1
2022-04-28,163.8,2022-05-06,8.0,62.91,115.0,0.07
2022-04-28,163.8,2022-05-06,8.0,0.0,116.0,0.06
2022-04-28,163.8,2022-05-06,8.0,0.0,117.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.0,118.0,0.09
2022-04-28,163.8,2022-05-06,8.0,0.0,119.0,0.1
2022-04-28,163.8,2022-05-06,8.0,0.0,120.0,0.12
2022-04-28,163.8,2022-05-06,8.0,0.0,121.0,0.12
2022-04-28,163.8,2022-05-06,8.0,0.0,122.0,0.1
2022-04-28,163.8,2022-05-06,8.0,0.0,123.0,0.08
2022-04-28,163.8,2022-05-06,8.0,0.0,124.0,0.26
2022-04-28,163.8,2022-05-06,8.0,46.05,125.0,0.18
2022-04-28,163.8,2022-05-06,8.0,0.0,126.0,0.14
2022-04-28,163.8,2022-05-06,8.0,0.0,127.0,0.17
2022-04-28,163.8,2022-05-06,8.0,0.0,128.0,0.22
2022-04-28,163.8,2022-05-06,8.0,0.0,129.0,0.2
2022-04-28,163.8,2022-05-06,8.0,33.78,130.0,0.26
2022-04-28,163.8,2022-05-06,8.0,0.0,131.0,0.23
2022-04-28,163.8,2022-05-06,8.0,0.0,132.0,0.3
2022-04-28,163.8,2022-05-06,8.0,0.0,133.0,0.31
2022-04-28,163.8,2022-05-06,8.0,0.0,134.0,0.35
2022-04-28,163.8,2022-05-06,8.0,28.93,135.0,0.39
2022-04-28,163.8,2022-05-06,8.0,27.65,136.0,0.38
2022-04-28,163.8,2022-05-06,8.0,26.7,137.0,0.46
2022-04-28,163.8,2022-05-06,8.0,20.8,138.0,0.52
2022-04-28,163.8,2022-05-06,8.0,0.0,139.0,0.56
2022-04-28,163.8,2022-05-06,8.0,21.6,140.0,0.58
2022-04-28,163.8,2022-05-06,8.0,22.7,141.0,0.67
2022-04-28,163.8,2022-05-06,8.0,21.85,142.0,0.75
2022-04-28,163.8,2022-05-06,8.0,20.75,143.0,0.76
2022-04-28,163.8,2022-05-06,8.0,17.3,144.0,0.88
2022-04-28,163.8,2022-05-06,8.0,19.24,145.0,0.91
2022-04-28,163.8,2022-05-06,8.0,18.1,146.0,1.02
2022-04-28,163.8,2022-05-06,8.0,17.2,147.0,1.1
2022-04-28,163.8,2022-05-06,8.0,16.57,148.0,1.22
2022-04-28,163.8,2022-05-06,8.0,15.45,149.0,1.41
2022-04-28,163.8,2022-05-06,8.0,14.96,150.0,1.49
2022-04-28,163.8,2022-05-06,8.0,12.61,152.5,1.9
2022-04-28,163.8,2022-05-06,8.0,10.8,155.0,2.41
2022-04-28,163.8,2022-05-06,8.0,8.75,157.5,3.07
2022-04-28,163.8,2022-05-06,8.0,7.35,160.0,3.87
2022-04-28,163.8,2022-05-06,8.0,5.77,162.5,4.85
2022-04-28,163.8,2022-05-06,8.0,4.4,165.0,6.0
2022-04-28,163.8,2022-05-06,8.0,3.2,167.5,7.35
2022-04-28,163.8,2022-05-06,8.0,2.21,170.0,8.88
2022-04-28,163.8,2022-05-06,8.0,1.46,172.5,9.85
2022-04-28,163.8,2022-05-06,8.0,0.96,175.0,12.4
2022-04-28,163.8,2022-05-06,8.0,0.59,177.5,14.65
2022-04-28,163.8,2022-05-06,8.0,0.38,180.0,16.95
2022-04-28,163.8,2022-05-06,8.0,0.24,182.5,19.0
2022-04-28,163.8,2022-05-06,8.0,0.16,185.0,21.77
2022-04-28,163.8,2022-05-06,8.0,0.1,187.5,22.7
2022-04-28,163.8,2022-05-06,8.0,0.08,190.0,33.0
2022-04-28,163.8,2022-05-06,8.0,0.06,192.5,0.0
2022-04-28,163.8,2022-05-06,8.0,0.05,195.0,34.52
2022-04-28,163.8,2022-05-06,8.0,0.04,200.0,21.9
2022-04-28,163.8,2022-05-06,8.0,0.03,205.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.02,210.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.01,215.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.01,220.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.01,225.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.02,230.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.01,235.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.01,240.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.03,245.0,0.0
2022-04-28,163.8,2022-05-06,8.0,0.02,250.0,0.0
2022-04-28,163.8,2022-05-13,15.0,74.75,100.0,0.04
2022-04-28,163.8,2022-05-13,15.0,0.0,105.0,0.05
2022-04-28,163.8,2022-05-13,15.0,0.0,110.0,0.08
2022-04-28,163.8,2022-05-13,15.0,0.0,115.0,0.11
2022-04-28,163.8,2022-05-13,15.0,51.78,120.0,0.19
2022-04-28,163.8,2022-05-13,15.0,0.0,125.0,0.26
2022-04-28,163.8,2022-05-13,15.0,29.59,130.0,0.36
2022-04-28,163.8,2022-05-13,15.0,22.58,135.0,0.52
2022-04-28,163.8,2022-05-13,15.0,23.65,140.0,0.8
2022-04-28,163.8,2022-05-13,15.0,0.0,143.0,0.91
2022-04-28,163.8,2022-05-13,15.0,0.0,144.0,1.04
2022-04-28,163.8,2022-05-13,15.0,16.32,145.0,1.34
2022-04-28,163.8,2022-05-13,15.0,0.0,146.0,1.19
2022-04-28,163.8,2022-05-13,15.0,14.55,147.0,1.4
2022-04-28,163.8,2022-05-13,15.0,16.7,148.0,1.72
2022-04-28,163.8,2022-05-13,15.0,15.5,149.0,1.74
2022-04-28,163.8,2022-05-13,15.0,15.0,150.0,1.96
2022-04-28,163.8,2022-05-13,15.0,13.15,152.5,2.24
2022-04-28,163.8,2022-05-13,15.0,11.48,155.0,3.05
2022-04-28,163.8,2022-05-13,15.0,9.55,157.5,3.87
2022-04-28,163.8,2022-05-13,15.0,7.94,160.0,4.5
2022-04-28,163.8,2022-05-13,15.0,6.39,162.5,5.55
2022-04-28,163.8,2022-05-13,15.0,5.0,165.0,6.62
2022-04-28,163.8,2022-05-13,15.0,3.8,167.5,7.4
2022-04-28,163.8,2022-05-13,15.0,2.79,170.0,9.02
2022-04-28,163.8,2022-05-13,15.0,1.97,172.5,11.25
2022-04-28,163.8,2022-05-13,15.0,1.4,175.0,12.33
2022-04-28,163.8,2022-05-13,15.0,0.93,177.5,15.25
2022-04-28,163.8,2022-05-13,15.0,0.65,180.0,11.25
2022-04-28,163.8,2022-05-13,15.0,0.44,182.5,0.0
2022-04-28,163.8,2022-05-13,15.0,0.29,185.0,22.3
2022-04-28,163.8,2022-05-13,15.0,0.21,187.5,0.0
2022-04-28,163.8,2022-05-13,15.0,0.13,190.0,24.9
2022-04-28,163.8,2022-05-13,15.0,0.08,195.0,28.6
2022-04-28,163.8,2022-05-13,15.0,0.06,200.0,31.85
2022-04-28,163.8,2022-05-13,15.0,0.04,205.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.03,210.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.02,215.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.02,220.0,59.39
2022-04-28,163.8,2022-05-13,15.0,0.02,225.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.0,230.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.03,235.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.02,240.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.05,245.0,0.0
2022-04-28,163.8,2022-05-13,15.0,0.05,250.0,90.75
2022-04-28,163.8,2022-05-20,22.0,109.8,55.0,0.01
2022-04-28,163.8,2022-05-20,22.0,99.95,60.0,0.01
2022-04-28,163.8,2022-05-20,22.0,113.03,65.0,0.02
2022-04-28,163.8,2022-05-20,22.0,0.0,70.0,0.02
2022-04-28,163.8,2022-05-20,22.0,81.54,75.0,0.02
2022-04-28,163.8,2022-05-20,22.0,81.45,80.0,0.02
2022-04-28,163.8,2022-05-20,22.0,77.68,85.0,0.03
2022-04-28,163.8,2022-05-20,22.0,86.61,90.0,0.03
2022-04-28,163.8,2022-05-20,22.0,72.45,95.0,0.04
2022-04-28,163.8,2022-05-20,22.0,57.9,100.0,0.05
2022-04-28,163.8,2022-05-20,22.0,65.85,105.0,0.08
2022-04-28,163.8,2022-05-20,22.0,49.3,110.0,0.13
2022-04-28,163.8,2022-05-20,22.0,41.0,115.0,0.15
2022-04-28,163.8,2022-05-20,22.0,46.3,120.0,0.23
2022-04-28,163.8,2022-05-20,22.0,38.83,125.0,0.35
2022-04-28,163.8,2022-05-20,22.0,33.42,130.0,0.51
2022-04-28,163.8,2022-05-20,22.0,26.15,135.0,0.74
2022-04-28,163.8,2022-05-20,22.0,23.9,140.0,1.08
2022-04-28,163.8,2022-05-20,22.0,20.25,144.0,1.44
2022-04-28,163.8,2022-05-20,22.0,20.25,145.0,1.63
2022-04-28,163.8,2022-05-20,22.0,18.15,146.0,1.76
2022-04-28,163.8,2022-05-20,22.0,17.85,147.0,1.89
2022-04-28,163.8,2022-05-20,22.0,16.89,148.0,2.04
2022-04-28,163.8,2022-05-20,22.0,16.45,149.0,2.22
2022-04-28,163.8,2022-05-20,22.0,15.85,150.0,2.4
2022-04-28,163.8,2022-05-20,22.0,13.8,152.5,2.93
2022-04-28,163.8,2022-05-20,22.0,12.0,155.0,3.55
2022-04-28,163.8,2022-05-20,22.0,10.07,157.5,4.25
2022-04-28,163.8,2022-05-20,22.0,8.55,160.0,5.1
2022-04-28,163.8,2022-05-20,22.0,6.97,162.5,6.09
2022-04-28,163.8,2022-05-20,22.0,5.6,165.0,7.39
2022-04-28,163.8,2022-05-20,22.0,4.4,167.5,8.18
2022-04-28,163.8,2022-05-20,22.0,3.35,170.0,9.95
2022-04-28,163.8,2022-05-20,22.0,2.31,172.5,11.3
2022-04-28,163.8,2022-05-20,22.0,1.82,175.0,13.47
2022-04-28,163.8,2022-05-20,22.0,1.31,177.5,15.47
2022-04-28,163.8,2022-05-20,22.0,0.93,180.0,17.2
2022-04-28,163.8,2022-05-20,22.0,0.56,182.5,19.65
2022-04-28,163.8,2022-05-20,22.0,0.46,185.0,22.38
2022-04-28,163.8,2022-05-20,22.0,0.3,187.5,31.29
2022-04-28,163.8,2022-05-20,22.0,0.22,190.0,29.42
2022-04-28,163.8,2022-05-20,22.0,0.16,192.5,27.3
2022-04-28,163.8,2022-05-20,22.0,0.11,195.0,29.07
2022-04-28,163.8,2022-05-20,22.0,0.09,200.0,42.7
2022-04-28,163.8,2022-05-20,22.0,0.05,205.0,40.3
2022-04-28,163.8,2022-05-20,22.0,0.03,210.0,51.55
2022-04-28,163.8,2022-05-20,22.0,0.03,215.0,0.0
2022-04-28,163.8,2022-05-20,22.0,0.03,220.0,49.6
2022-04-28,163.8,2022-05-20,22.0,0.02,225.0,0.0
2022-04-28,163.8,2022-05-20,22.0,0.02,230.0,59.5
2022-04-28,163.8,2022-05-20,22.0,0.02,235.0,77.0
2022-04-28,163.8,2022-05-20,22.0,0.01,240.0,80.75
2022-04-28,163.8,2022-05-20,22.0,0.02,245.0,0.0
2022-04-28,163.8,2022-05-20,22.0,0.02,250.0,87.55
2022-04-28,163.8,2022-05-20,22.0,0.03,255.0,0.0
2022-04-28,163.8,2022-05-20,22.0,0.01,260.0,87.09
2022-04-28,163.8,2022-05-20,22.0,0.01,270.0,0.0
2022-04-28,163.8,2022-05-20,22.0,0.03,280.0,115.4
2022-04-28,163.8,2022-05-20,22.0,0.03,290.0,0.0
2022-04-28,163.8,2022-05-20,22.0,0.01,300.0,0.0
2022-04-28,163.8,2022-05-27,29.0,58.5,100.0,0.06
2022-04-28,163.8,2022-05-27,29.0,0.0,105.0,0.19
2022-04-28,163.8,2022-05-27,29.0,48.5,110.0,0.14
2022-04-28,163.8,2022-05-27,29.0,51.85,115.0,0.19
2022-04-28,163.8,2022-05-27,29.0,46.77,120.0,0.27
2022-04-28,163.8,2022-05-27,29.0,42.82,125.0,0.4
2022-04-28,163.8,2022-05-27,29.0,29.47,130.0,0.66
2022-04-28,163.8,2022-05-27,29.0,24.89,135.0,0.99
2022-04-28,163.8,2022-05-27,29.0,20.33,140.0,1.2
2022-04-28,163.8,2022-05-27,29.0,17.2,145.0,2.0
2022-04-28,163.8,2022-05-27,29.0,16.5,150.0,2.9
2022-04-28,163.8,2022-05-27,29.0,12.45,155.0,4.05
2022-04-28,163.8,2022-05-27,29.0,9.0,160.0,5.5
2022-04-28,163.8,2022-05-27,29.0,6.15,165.0,8.05
2022-04-28,163.8,2022-05-27,29.0,3.6,170.0,10.5
2022-04-28,163.8,2022-05-27,29.0,2.27,175.0,16.58
2022-04-28,163.8,2022-05-27,29.0,1.25,180.0,20.35
2022-04-28,163.8,2022-05-27,29.0,0.66,185.0,24.93
2022-04-28,163.8,2022-05-27,29.0,0.35,190.0,20.8
2022-04-28,163.8,2022-05-27,29.0,0.21,195.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.13,200.0,34.71
2022-04-28,163.8,2022-05-27,29.0,0.07,205.0,41.65
2022-04-28,163.8,2022-05-27,29.0,0.05,210.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.05,215.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.05,220.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.03,225.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.04,230.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.0,235.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.02,240.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.05,245.0,0.0
2022-04-28,163.8,2022-05-27,29.0,0.02,250.0,0.0
2022-04-29,157.78,2022-04-29,0.0,59.5,100.0,0.01
2022-04-29,157.78,2022-04-29,0.0,57.1,105.0,0.01
2022-04-29,157.78,2022-04-29,0.0,49.97,110.0,0.01
2022-04-29,157.78,2022-04-29,0.0,45.32,115.0,0.01
2022-04-29,157.78,2022-04-29,0.0,43.63,120.0,0.02
2022-04-29,157.78,2022-04-29,0.0,37.9,125.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,126.0,0.05
2022-04-29,157.78,2022-04-29,0.0,33.08,127.0,0.05
2022-04-29,157.78,2022-04-29,0.0,0.0,128.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,129.0,0.01
2022-04-29,157.78,2022-04-29,0.0,29.55,130.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,131.0,0.09
2022-04-29,157.78,2022-04-29,0.0,27.45,132.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,133.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,134.0,0.01
2022-04-29,157.78,2022-04-29,0.0,24.83,135.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,136.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.0,137.0,0.01
2022-04-29,157.78,2022-04-29,0.0,18.64,138.0,0.01
2022-04-29,157.78,2022-04-29,0.0,22.5,139.0,0.01
2022-04-29,157.78,2022-04-29,0.0,19.0,140.0,0.01
2022-04-29,157.78,2022-04-29,0.0,19.3,141.0,0.01
2022-04-29,157.78,2022-04-29,0.0,17.6,142.0,0.01
2022-04-29,157.78,2022-04-29,0.0,20.55,143.0,0.01
2022-04-29,157.78,2022-04-29,0.0,20.9,144.0,0.01
2022-04-29,157.78,2022-04-29,0.0,14.37,145.0,0.01
2022-04-29,157.78,2022-04-29,0.0,12.85,146.0,0.01
2022-04-29,157.78,2022-04-29,0.0,12.78,147.0,0.01
2022-04-29,157.78,2022-04-29,0.0,11.28,148.0,0.01
2022-04-29,157.78,2022-04-29,0.0,10.26,149.0,0.02
2022-04-29,157.78,2022-04-29,0.0,8.21,150.0,0.01
2022-04-29,157.78,2022-04-29,0.0,5.0,152.5,0.01
2022-04-29,157.78,2022-04-29,0.0,2.61,155.0,0.01
2022-04-29,157.78,2022-04-29,0.0,0.06,157.5,0.09
2022-04-29,157.78,2022-04-29,0.0,0.01,160.0,2.51
2022-04-29,157.78,2022-04-29,0.0,0.01,162.5,5.0
2022-04-29,157.78,2022-04-29,0.0,0.01,165.0,7.35
2022-04-29,157.78,2022-04-29,0.0,0.01,167.5,9.93
2022-04-29,157.78,2022-04-29,0.0,0.01,170.0,11.39
2022-04-29,157.78,2022-04-29,0.0,0.01,172.5,15.0
2022-04-29,157.78,2022-04-29,0.0,0.01,175.0,16.2
2022-04-29,157.78,2022-04-29,0.0,0.01,177.5,18.51
2022-04-29,157.78,2022-04-29,0.0,0.01,180.0,21.14
2022-04-29,157.78,2022-04-29,0.0,0.01,182.5,20.65
2022-04-29,157.78,2022-04-29,0.0,0.01,185.0,24.95
2022-04-29,157.78,2022-04-29,0.0,0.01,187.5,28.15
2022-04-29,157.78,2022-04-29,0.0,0.01,190.0,33.75
2022-04-29,157.78,2022-04-29,0.0,0.01,192.5,22.84
2022-04-29,157.78,2022-04-29,0.0,0.01,195.0,35.4
2022-04-29,157.78,2022-04-29,0.0,0.01,200.0,37.4
2022-04-29,157.78,2022-04-29,0.0,0.01,205.0,32.85
2022-04-29,157.78,2022-04-29,0.0,0.01,210.0,39.23
2022-04-29,157.78,2022-04-29,0.0,0.01,215.0,44.24
2022-04-29,157.78,2022-04-29,0.0,0.01,220.0,0.0
2022-04-29,157.78,2022-04-29,0.0,0.01,225.0,0.0
2022-04-29,157.78,2022-04-29,0.0,0.03,230.0,62.1
2022-04-29,157.78,2022-04-29,0.0,0.03,235.0,0.0
2022-04-29,157.78,2022-04-29,0.0,0.01,240.0,73.88
2022-04-29,157.78,2022-04-29,0.0,0.01,245.0,0.0
2022-04-29,157.78,2022-04-29,0.0,0.01,250.0,78.25
2022-04-29,157.78,2022-05-06,7.0,71.85,100.0,0.02
2022-04-29,157.78,2022-05-06,7.0,0.0,105.0,0.01
2022-04-29,157.78,2022-05-06,7.0,57.15,110.0,0.01
2022-04-29,157.78,2022-05-06,7.0,0.0,112.0,0.05
2022-04-29,157.78,2022-05-06,7.0,0.0,113.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.0,114.0,0.01
2022-04-29,157.78,2022-05-06,7.0,62.91,115.0,0.01
2022-04-29,157.78,2022-05-06,7.0,0.0,116.0,0.01
2022-04-29,157.78,2022-05-06,7.0,0.0,117.0,0.02
2022-04-29,157.78,2022-05-06,7.0,0.0,118.0,0.09
2022-04-29,157.78,2022-05-06,7.0,0.0,119.0,0.1
2022-04-29,157.78,2022-05-06,7.0,39.8,120.0,0.02
2022-04-29,157.78,2022-05-06,7.0,0.0,121.0,0.02
2022-04-29,157.78,2022-05-06,7.0,0.0,122.0,0.02
2022-04-29,157.78,2022-05-06,7.0,0.0,123.0,0.02
2022-04-29,157.78,2022-05-06,7.0,0.0,124.0,0.03
2022-04-29,157.78,2022-05-06,7.0,46.05,125.0,0.03
2022-04-29,157.78,2022-05-06,7.0,0.0,126.0,0.03
2022-04-29,157.78,2022-05-06,7.0,38.65,127.0,0.05
2022-04-29,157.78,2022-05-06,7.0,0.0,128.0,0.04
2022-04-29,157.78,2022-05-06,7.0,0.0,129.0,0.06
2022-04-29,157.78,2022-05-06,7.0,29.9,130.0,0.07
2022-04-29,157.78,2022-05-06,7.0,29.35,131.0,0.05
2022-04-29,157.78,2022-05-06,7.0,0.0,132.0,0.1
2022-04-29,157.78,2022-05-06,7.0,0.0,133.0,0.11
2022-04-29,157.78,2022-05-06,7.0,0.0,134.0,0.11
2022-04-29,157.78,2022-05-06,7.0,25.0,135.0,0.16
2022-04-29,157.78,2022-05-06,7.0,27.65,136.0,0.13
2022-04-29,157.78,2022-05-06,7.0,26.7,137.0,0.2
2022-04-29,157.78,2022-05-06,7.0,20.8,138.0,0.21
2022-04-29,157.78,2022-05-06,7.0,0.0,139.0,0.26
2022-04-29,157.78,2022-05-06,7.0,17.97,140.0,0.32
2022-04-29,157.78,2022-05-06,7.0,19.4,141.0,0.37
2022-04-29,157.78,2022-05-06,7.0,21.85,142.0,0.4
2022-04-29,157.78,2022-05-06,7.0,20.75,143.0,0.47
2022-04-29,157.78,2022-05-06,7.0,17.3,144.0,0.55
2022-04-29,157.78,2022-05-06,7.0,13.85,145.0,0.67
2022-04-29,157.78,2022-05-06,7.0,14.7,146.0,0.77
2022-04-29,157.78,2022-05-06,7.0,13.4,147.0,0.89
2022-04-29,157.78,2022-05-06,7.0,12.07,148.0,1.04
2022-04-29,157.78,2022-05-06,7.0,9.65,149.0,1.19
2022-04-29,157.78,2022-05-06,7.0,9.0,150.0,1.39
2022-04-29,157.78,2022-05-06,7.0,6.95,152.5,1.98
2022-04-29,157.78,2022-05-06,7.0,5.18,155.0,2.79
2022-04-29,157.78,2022-05-06,7.0,3.7,157.5,3.81
2022-04-29,157.78,2022-05-06,7.0,2.42,160.0,5.07
2022-04-29,157.78,2022-05-06,7.0,1.46,162.5,6.65
2022-04-29,157.78,2022-05-06,7.0,0.81,165.0,8.55
2022-04-29,157.78,2022-05-06,7.0,0.44,167.5,10.54
2022-04-29,157.78,2022-05-06,7.0,0.23,170.0,12.1
2022-04-29,157.78,2022-05-06,7.0,0.13,172.5,14.05
2022-04-29,157.78,2022-05-06,7.0,0.08,175.0,16.09
2022-04-29,157.78,2022-05-06,7.0,0.05,177.5,18.92
2022-04-29,157.78,2022-05-06,7.0,0.04,180.0,21.2
2022-04-29,157.78,2022-05-06,7.0,0.03,182.5,23.8
2022-04-29,157.78,2022-05-06,7.0,0.01,185.0,25.13
2022-04-29,157.78,2022-05-06,7.0,0.01,187.5,22.7
2022-04-29,157.78,2022-05-06,7.0,0.01,190.0,33.0
2022-04-29,157.78,2022-05-06,7.0,0.01,192.5,0.0
2022-04-29,157.78,2022-05-06,7.0,0.01,195.0,34.52
2022-04-29,157.78,2022-05-06,7.0,0.01,200.0,21.9
2022-04-29,157.78,2022-05-06,7.0,0.03,205.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.02,210.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.01,215.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.01,220.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.01,225.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.02,230.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.01,235.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.01,240.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.03,245.0,0.0
2022-04-29,157.78,2022-05-06,7.0,0.02,250.0,0.0
2022-04-29,157.78,2022-05-13,14.0,74.75,100.0,0.02
2022-04-29,157.78,2022-05-13,14.0,0.0,105.0,0.02
2022-04-29,157.78,2022-05-13,14.0,0.0,110.0,0.04
2022-04-29,157.78,2022-05-13,14.0,0.0,115.0,0.04
2022-04-29,157.78,2022-05-13,14.0,51.78,120.0,0.11
2022-04-29,157.78,2022-05-13,14.0,35.4,125.0,0.1
2022-04-29,157.78,2022-05-13,14.0,30.47,130.0,0.24
2022-04-29,157.78,2022-05-13,14.0,30.2,135.0,0.49
2022-04-29,157.78,2022-05-13,14.0,19.81,140.0,0.85
2022-04-29,157.78,2022-05-13,14.0,18.05,143.0,1.15
2022-04-29,157.78,2022-05-13,14.0,0.0,144.0,1.22
2022-04-29,157.78,2022-05-13,14.0,15.7,145.0,1.45
2022-04-29,157.78,2022-05-13,14.0,0.0,146.0,1.62
2022-04-29,157.78,2022-05-13,14.0,14.55,147.0,1.53
2022-04-29,157.78,2022-05-13,14.0,15.0,148.0,1.8
2022-04-29,157.78,2022-05-13,14.0,15.5,149.0,2.18
2022-04-29,157.78,2022-05-13,14.0,10.75,150.0,2.43
2022-04-29,157.78,2022-05-13,14.0,9.55,152.5,3.15
2022-04-29,157.78,2022-05-13,14.0,6.3,155.0,4.0
2022-04-29,157.78,2022-05-13,14.0,4.91,157.5,5.0
2022-04-29,157.78,2022-05-13,14.0,3.61,160.0,6.25
2022-04-29,157.78,2022-05-13,14.0,2.59,162.5,7.7
2022-04-29,157.78,2022-05-13,14.0,1.71,165.0,9.35
2022-04-29,157.78,2022-05-13,14.0,1.12,167.5,11.2
2022-04-29,157.78,2022-05-13,14.0,0.7,170.0,13.4
